emp_no,dept_no,dept_name,title,birth_date,first_name,last_name,hire_date,from_date,to_date
207662,d008,Research,Senior Engineer,1955-10-16,Mori,Narahari,1985-03-15,2000-03-28,9999-01-01
207676,d004,Production,Senior Engineer,1953-11-03,Yuqun,Casley,1987-10-15,1999-10-14,9999-01-01
207679,d007,Sales,Senior Staff,1955-06-22,Vasilis,Rosti,1985-03-18,2001-04-11,9999-01-01
207683,d008,Research,Senior Staff,1955-03-11,Gilbert,Luft,1985-03-01,1993-03-01,9999-01-01
207685,d008,Research,Senior Staff,1954-06-03,Christoph,Peltason,1985-06-06,1997-05-26,9999-01-01
207688,d004,Production,Senior Engineer,1955-12-21,Juichirou,Marshall,1986-02-22,1993-02-22,9999-01-01
207691,d005,Development,Senior Engineer,1952-09-06,Genevieve,Pena,1986-11-29,1997-01-23,9999-01-01
207701,d004,Production,Senior Engineer,1953-02-23,Yuping,Lodder,1985-06-06,1995-10-23,9999-01-01
207711,d009,Customer Service,Senior Staff,1953-09-03,Ayonca,Bratsberg,1986-08-24,1990-02-12,9999-01-01
207733,d004,Production,Senior Engineer,1952-09-23,Koichi,Hooghiemstra,1988-07-10,1995-03-01,9999-01-01
207734,d004,Production,Senior Staff,1955-05-02,Kensei,Strooper,1986-11-28,2000-01-29,9999-01-01
207746,d004,Production,Senior Engineer,1953-07-07,LiMin,Etalle,1987-12-19,1997-06-10,9999-01-01
207760,d008,Research,Staff,1954-01-24,Hidde,Atchley,1987-10-20,1993-11-14,9999-01-01
207761,d005,Development,Senior Engineer,1952-04-26,Vatsa,Beeson,1988-11-25,1988-11-25,9999-01-01
207762,d004,Production,Senior Engineer,1955-05-25,Pohua,Bodoff,1985-05-31,1990-05-31,9999-01-01
207769,d002,Finance,Senior Staff,1954-09-18,Salvador,Marwedel,1986-03-08,1986-03-08,9999-01-01
207774,d003,Human Resources,Senior Staff,1953-08-17,KayLiang,Trachtenberg,1988-05-02,2002-01-06,9999-01-01
207780,d005,Development,Engineer,1955-05-14,Dinah,Schade,1985-06-03,1998-11-05,9999-01-01
207784,d005,Development,Senior Engineer,1953-07-02,Lillian,Pardalos,1987-08-14,1996-08-13,9999-01-01
207792,d004,Production,Senior Engineer,1954-08-08,Shir,Himler,1985-04-10,1985-04-10,9999-01-01
207793,d004,Production,Senior Engineer,1955-02-18,Magdalena,Passafiume,1985-05-15,2002-07-07,9999-01-01
207798,d007,Sales,Senior Staff,1952-09-03,Munir,Gyorkos,1985-05-14,1996-06-28,9999-01-01
207800,d008,Research,Senior Engineer,1955-10-15,Arumugam,Chandrasekhar,1987-12-09,1994-12-09,9999-01-01
207801,d008,Research,Senior Staff,1953-03-01,Navid,Plumb,1985-04-20,1986-11-11,9999-01-01
207808,d004,Production,Technique Leader,1953-05-07,Alper,Peyn,1986-07-31,1989-01-02,9999-01-01
207820,d005,Development,Senior Engineer,1953-11-07,Caolyn,Buescher,1985-03-30,1993-06-21,9999-01-01
207827,d008,Research,Senior Staff,1952-11-22,Remco,Tasistro,1988-05-29,1995-05-30,9999-01-01
207840,d005,Development,Senior Engineer,1955-06-25,Danel,Zuberek,1987-09-01,1994-09-01,9999-01-01
207854,d003,Human Resources,Senior Staff,1953-02-02,Kazuhito,Assaf,1986-01-06,1994-06-28,9999-01-01
207856,d009,Customer Service,Senior Staff,1952-11-18,Adit,Terkki,1985-02-27,1990-02-27,9999-01-01
207860,d005,Development,Senior Engineer,1955-03-26,Maja,Rodite,1988-05-23,1997-05-23,9999-01-01
207861,d001,Marketing,Staff,1954-10-30,Idoia,Picht,1986-02-06,1994-08-14,9999-01-01
207864,d009,Customer Service,Senior Staff,1952-04-28,Mingzeng,Steinauer,1988-05-18,1994-05-18,9999-01-01
207877,d005,Development,Technique Leader,1953-04-16,Kazunori,Bresenham,1986-05-22,1986-05-22,9999-01-01
207905,d004,Production,Senior Engineer,1955-10-19,Manibrata,Orsini,1987-01-28,1996-01-28,9999-01-01
207914,d004,Production,Technique Leader,1953-12-28,Dung,Broder,1985-05-17,1985-05-17,9999-01-01
207941,d007,Sales,Senior Staff,1955-10-12,Florian,Emmerich,1987-05-14,2001-02-02,9999-01-01
207945,d004,Production,Engineer,1952-04-04,Arlette,Herber,1985-04-21,1998-04-30,9999-01-01
207947,d003,Human Resources,Senior Staff,1955-11-29,Basil,Lamma,1985-12-13,1993-01-17,9999-01-01
207960,d001,Marketing,Staff,1954-08-21,Aron,Uludag,1985-11-08,1999-02-01,9999-01-01
207976,d008,Research,Senior Staff,1954-01-09,Gritta,Champarnaud,1987-05-31,1995-05-31,9999-01-01
207987,d005,Development,Senior Engineer,1953-12-23,Caolyn,Bondorf,1987-01-16,1992-01-16,9999-01-01
207988,d004,Production,Senior Engineer,1955-04-27,Gianluca,Chenney,1988-05-22,1988-05-22,9999-01-01
208018,d004,Production,Senior Engineer,1954-03-08,Shahar,Plump,1986-12-30,1986-12-30,9999-01-01
208020,d005,Development,Senior Engineer,1952-05-20,Adil,Boudaillier,1987-03-16,1993-06-30,9999-01-01
208031,d004,Production,Senior Engineer,1955-07-25,Ingemar,Hertweck,1986-05-04,2000-03-18,9999-01-01
208035,d006,Quality Management,Technique Leader,1954-09-28,Marco,Asser,1988-05-24,1995-08-15,9999-01-01
208040,d004,Production,Senior Engineer,1954-10-14,Mabo,Kadhim,1986-09-09,2000-08-13,9999-01-01
208053,d005,Development,Senior Engineer,1955-01-17,Marc,Zongker,1988-09-23,1996-09-23,9999-01-01
208073,d004,Production,Senior Engineer,1953-06-22,Kerryn,Yurek,1987-11-12,1999-09-15,9999-01-01
208082,d003,Human Resources,Senior Staff,1952-10-09,Giap,Ozeki,1988-03-13,1988-03-13,9999-01-01
208086,d004,Production,Senior Engineer,1952-07-23,Utpal,Barinka,1986-07-10,2001-05-06,9999-01-01
208087,d002,Finance,Senior Staff,1952-03-07,Xianlong,Lueh,1986-06-23,1992-06-22,9999-01-01
208093,d006,Quality Management,Senior Engineer,1954-02-11,Olivera,Leslie,1987-05-04,1995-05-04,9999-01-01
208107,d001,Marketing,Senior Staff,1953-04-23,Bikash,Fargier,1987-02-08,1987-02-08,9999-01-01
208111,d001,Marketing,Senior Staff,1952-09-08,Volkmar,Rathonyi,1985-12-19,1994-05-21,9999-01-01
208114,d002,Finance,Senior Staff,1952-02-11,Kazunori,Denny,1987-02-26,1994-02-26,9999-01-01
208118,d004,Production,Senior Engineer,1953-12-23,Noritoshi,Baek,1988-04-02,1991-11-17,9999-01-01
208119,d003,Human Resources,Senior Staff,1955-05-28,Danny,Azulay,1986-04-21,1999-04-08,9999-01-01
208134,d005,Development,Senior Engineer,1954-04-28,Sangeeta,Crabtree,1985-09-10,1990-09-10,9999-01-01
208171,d004,Production,Senior Engineer,1952-04-12,Martial,Demke,1986-12-23,1986-12-23,9999-01-01
208190,d004,Production,Senior Engineer,1952-07-17,Marsja,Azuma,1985-03-27,1992-11-30,9999-01-01
208200,d005,Development,Senior Engineer,1955-04-02,Fabrizio,Linares,1986-08-25,1986-08-25,9999-01-01
208209,d007,Sales,Staff,1953-11-18,Kersti,Matzat,1985-08-23,1996-12-25,9999-01-01
208212,d007,Sales,Senior Staff,1953-11-12,Bangqing,Lagarias,1988-10-21,1993-10-21,9999-01-01
208213,d004,Production,Senior Engineer,1955-09-01,Hidde,Brookner,1988-05-10,1988-05-10,9999-01-01
208218,d005,Development,Engineer,1952-10-11,Masaru,Morrey,1986-02-23,1998-05-06,9999-01-01
208220,d006,Quality Management,Senior Engineer,1954-01-17,Shigehito,Beidas,1987-06-03,2000-05-31,9999-01-01
208227,d003,Human Resources,Senior Staff,1954-09-29,Bodo,Merro,1986-06-25,2001-10-28,9999-01-01
208244,d004,Production,Senior Engineer,1952-04-18,Richara,Crelier,1988-05-18,1990-11-03,9999-01-01
208249,d005,Development,Senior Engineer,1955-09-12,Yuchang,Esposito,1986-04-25,1993-04-25,9999-01-01
208256,d005,Development,Senior Engineer,1955-08-10,Hugh,Mungall,1986-06-24,2002-06-24,9999-01-01
208258,d005,Development,Engineer,1954-11-25,Nathalie,Remmers,1986-08-13,1995-08-13,9999-01-01
208269,d001,Marketing,Senior Staff,1954-07-25,Yuguang,Sury,1985-12-27,1993-12-27,9999-01-01
208293,d004,Production,Senior Engineer,1952-05-24,Siddarth,Merks,1987-05-01,1992-11-17,9999-01-01
208346,d005,Development,Senior Engineer,1953-12-18,Dharmaraja,Lorho,1987-05-27,1994-05-27,9999-01-01
208354,d003,Human Resources,Senior Staff,1952-06-06,Siamak,Boguraev,1987-03-13,1998-08-02,9999-01-01
208358,d002,Finance,Senior Staff,1955-01-11,Keung,Pokrovskii,1988-07-13,1998-08-21,9999-01-01
208407,d008,Research,Senior Staff,1953-01-12,Arto,Kirkerud,1987-12-08,1994-04-10,9999-01-01
208413,d007,Sales,Senior Staff,1953-10-12,Takahira,Pena,1987-03-19,1992-06-11,9999-01-01
208417,d003,Human Resources,Senior Staff,1952-12-13,Mani,Ponthieu,1985-10-16,1993-04-18,9999-01-01
208433,d005,Development,Technique Leader,1952-02-13,Jaewon,Serre,1986-01-19,1986-01-19,9999-01-01
208435,d007,Sales,Senior Staff,1953-10-17,Arfst,Toyoshima,1986-05-08,1986-05-08,9999-01-01
208436,d007,Sales,Senior Staff,1952-07-14,Adhemar,Denny,1987-08-26,1987-08-26,9999-01-01
208456,d003,Human Resources,Senior Staff,1953-02-10,Stabislas,Herbst,1986-04-06,1992-04-05,9999-01-01
208457,d003,Human Resources,Senior Staff,1952-10-11,Pohua,Yoshimura,1986-05-22,1986-05-22,9999-01-01
208463,d007,Sales,Senior Staff,1955-05-12,Ipke,Pillow,1988-03-09,1993-07-10,9999-01-01
208473,d005,Development,Senior Engineer,1954-05-11,Toshimitsu,Msuda,1985-07-05,1994-04-26,9999-01-01
208479,d009,Customer Service,Staff,1952-11-21,Teiji,Chinal,1985-02-21,1997-08-19,9999-01-01
208482,d005,Development,Senior Engineer,1955-01-31,Vasilii,Schwartzburd,1986-05-09,1998-12-05,9999-01-01
208486,d008,Research,Staff,1953-03-12,Chenye,Iwayama,1987-09-01,1994-01-06,9999-01-01
208490,d004,Production,Senior Engineer,1952-03-29,Masasuke,Schicker,1988-04-23,1988-04-23,9999-01-01
208494,d005,Development,Technique Leader,1953-01-22,Sumali,Pellegrinelli,1986-10-08,1986-10-08,9999-01-01
208498,d005,Development,Engineer,1952-07-09,Avishai,Rosin,1986-07-27,1996-06-27,9999-01-01
208500,d009,Customer Service,Senior Staff,1952-06-06,Boaz,Yurek,1988-09-24,1995-01-07,9999-01-01
208501,d008,Research,Senior Staff,1952-08-28,Clyde,Chiodo,1988-05-31,1999-12-20,9999-01-01
208511,d005,Development,Senior Engineer,1952-11-12,Shai,Valtorta,1985-09-14,1997-01-30,9999-01-01
208525,d007,Sales,Senior Staff,1955-04-23,Adam,DiGiano,1988-10-10,1996-06-11,9999-01-01
208528,d007,Sales,Senior Staff,1955-07-08,Sukumar,Polupanov,1988-04-10,1988-07-09,9999-01-01
208531,d007,Sales,Senior Staff,1953-05-03,Dmitry,Peyn,1987-09-24,1996-09-23,9999-01-01
208545,d004,Production,Senior Engineer,1953-03-02,Chandrasekaran,Validov,1987-08-09,1992-08-08,9999-01-01
208546,d007,Sales,Senior Staff,1954-07-12,Piyush,Garnier,1986-09-07,1993-09-07,9999-01-01
208557,d005,Development,Engineer,1953-02-28,Zhenhua,Servieres,1987-01-16,1996-10-08,9999-01-01
208576,d005,Development,Senior Engineer,1953-04-26,Alper,Rodham,1986-09-28,1993-01-08,9999-01-01
208583,d005,Development,Senior Engineer,1955-07-05,Utpal,Lorho,1985-08-25,1985-08-25,9999-01-01
208586,d005,Development,Senior Engineer,1953-12-06,Remko,Czap,1988-05-27,1988-05-27,9999-01-01
208589,d004,Production,Senior Engineer,1953-09-25,Sarita,Busillo,1985-04-16,1992-04-16,9999-01-01
208604,d004,Production,Senior Engineer,1952-08-23,Rafail,Gulik,1987-10-23,1997-06-29,9999-01-01
208617,d004,Production,Senior Engineer,1953-09-24,Nahla,Onuegbe,1985-03-11,1993-03-11,9999-01-01
208619,d005,Development,Senior Engineer,1954-07-08,Gererd,Danlos,1985-07-11,1990-07-11,9999-01-01
208631,d005,Development,Senior Engineer,1953-06-21,Amstein,Schlumberger,1987-11-10,2001-04-05,9999-01-01
208638,d007,Sales,Staff,1953-06-11,Khatoun,Zobel,1985-11-12,1998-12-23,9999-01-01
208655,d004,Production,Senior Engineer,1955-03-22,Yannik,Rodham,1986-12-03,1994-12-02,9999-01-01
208659,d005,Development,Senior Engineer,1953-05-30,Kristinn,Ventosa,1985-07-21,1985-07-21,9999-01-01
208684,d005,Development,Senior Engineer,1954-02-01,Kristin,Brizzi,1988-01-18,1999-09-27,9999-01-01
208685,d005,Development,Engineer,1952-07-12,Lokesh,Morris,1985-03-20,1999-04-12,9999-01-01
208686,d009,Customer Service,Senior Staff,1952-10-06,Gadiel,Farrag,1985-05-15,1994-05-15,9999-01-01
208688,d004,Production,Senior Engineer,1955-03-29,Rosita,Peac,1986-02-21,1986-02-21,9999-01-01
208689,d007,Sales,Senior Staff,1952-10-10,Hideo,Barvinok,1986-06-16,1986-06-16,9999-01-01
208692,d008,Research,Senior Staff,1955-11-25,Yoshinari,Brlek,1985-03-16,1990-03-16,9999-01-01
208694,d003,Human Resources,Senior Staff,1954-03-19,Padma,Famili,1985-06-06,1990-09-17,9999-01-01
208699,d007,Sales,Senior Staff,1952-04-11,Sachio,Isaak,1987-07-02,1995-07-02,9999-01-01
208710,d004,Production,Senior Engineer,1955-11-22,Faiza,Schmezko,1985-03-30,1985-03-30,9999-01-01
208724,d005,Development,Technique Leader,1953-10-07,Yongdong,Schnelling,1987-01-01,1987-01-01,9999-01-01
208725,d008,Research,Senior Staff,1954-11-05,Gilbert,Baig,1987-08-06,1999-12-04,9999-01-01
208726,d005,Development,Senior Engineer,1955-08-21,Mary,Barinka,1987-08-23,1988-04-01,9999-01-01
208735,d008,Research,Senior Staff,1953-07-01,Niranjan,Narlikar,1986-06-26,1986-06-26,9999-01-01
208740,d008,Research,Senior Staff,1953-05-09,Gonzalo,Giveon,1985-02-25,1992-05-16,9999-01-01
208742,d007,Sales,Staff,1954-12-29,Heather,Ruther,1988-01-03,1998-01-26,9999-01-01
208746,d007,Sales,Staff,1953-11-02,Hatsukazu,Schaaf,1986-09-17,1998-05-23,9999-01-01
208750,d007,Sales,Staff,1953-04-10,Leif,Thummel,1986-12-24,1996-06-09,9999-01-01
208762,d005,Development,Senior Engineer,1953-02-05,Chikara,Zwicker,1988-12-17,1996-12-11,9999-01-01
208766,d007,Sales,Senior Staff,1955-04-23,Masadi,Ashish,1988-01-02,1999-06-28,9999-01-01
208771,d005,Development,Senior Engineer,1954-03-31,Nidapan,Bellmore,1986-09-14,1998-08-21,9999-01-01
208775,d004,Production,Senior Engineer,1954-07-11,Kiyotoshi,Underwood,1986-04-30,1992-04-29,9999-01-01
208795,d008,Research,Senior Staff,1954-09-02,Ayakannu,Pargas,1986-04-05,1995-04-05,9999-01-01
208807,d005,Development,Senior Engineer,1952-07-05,Zita,Shobatake,1986-01-01,2000-05-03,9999-01-01
208826,d003,Human Resources,Senior Staff,1953-05-06,Rance,Speckmann,1986-10-06,1986-10-06,9999-01-01
208833,d004,Production,Senior Engineer,1955-11-27,Bojan,Remmele,1988-01-21,1996-01-21,9999-01-01
208842,d001,Marketing,Senior Staff,1953-01-24,Kien,Jansch,1985-04-09,1985-04-09,9999-01-01
208847,d004,Production,Technique Leader,1955-06-07,Shim,Demizu,1986-11-14,1999-08-18,9999-01-01
208865,d004,Production,Senior Engineer,1955-01-30,Nirmal,Taubenfeld,1985-03-01,1985-03-01,9999-01-01
208875,d006,Quality Management,Senior Engineer,1953-04-26,Syozo,Garnham,1988-04-30,1995-05-01,9999-01-01
208877,d004,Production,Senior Engineer,1955-04-30,Yinghua,Shihab,1986-10-28,1998-10-27,9999-01-01
208878,d004,Production,Senior Engineer,1954-12-30,Vitali,Tetzlaff,1986-11-23,1986-11-23,9999-01-01
208883,d005,Development,Engineer,1952-04-14,Herb,Munos,1986-05-11,1995-05-11,9999-01-01
208886,d009,Customer Service,Senior Staff,1954-12-14,Huan,Isaac,1988-02-20,1995-12-09,9999-01-01
208888,d005,Development,Engineer,1954-08-04,Radhika,Heuter,1987-02-24,1994-01-25,9999-01-01
208894,d004,Production,Senior Engineer,1955-12-22,Peer,Murtafg,1985-03-14,1992-03-14,9999-01-01
208898,d008,Research,Engineer,1953-04-07,Ebru,Homond,1988-06-22,1997-06-22,9999-01-01
208900,d009,Customer Service,Senior Staff,1953-01-03,Jayson,Frezza,1986-04-27,1995-09-05,9999-01-01
208902,d009,Customer Service,Senior Staff,1954-11-29,Shigeaki,Thummel,1987-04-30,1987-04-30,9999-01-01
208904,d004,Production,Senior Engineer,1953-11-21,Bojan,Emden,1987-05-17,1987-05-17,9999-01-01
208905,d007,Sales,Senior Staff,1952-08-11,Chenye,Ramsey,1985-06-22,1990-06-22,9999-01-01
208908,d004,Production,Senior Engineer,1955-08-23,Girolamo,Uludag,1987-01-26,1996-01-26,9999-01-01
208940,d005,Development,Senior Engineer,1952-06-25,Hideo,Comte,1987-06-16,1989-10-05,9999-01-01
208947,d004,Production,Senior Engineer,1954-03-26,Danil,Hockney,1985-12-12,1999-12-13,9999-01-01
208956,d008,Research,Senior Staff,1952-11-02,Kwok,Plump,1987-04-19,1993-10-17,9999-01-01
208969,d002,Finance,Staff,1953-03-11,Susuma,Beetstra,1985-03-08,1999-08-06,9999-01-01
208972,d008,Research,Senior Staff,1952-02-26,Phuoc,Marwedel,1988-11-16,2000-04-24,9999-01-01
208975,d006,Quality Management,Senior Engineer,1954-01-12,Giordano,Honglei,1986-01-11,1986-01-11,9999-01-01
208978,d004,Production,Senior Staff,1952-04-14,Shaowei,Provine,1986-03-03,1995-03-03,9999-01-01
208979,d004,Production,Technique Leader,1954-09-16,Candida,Werthner,1986-06-28,1986-06-28,9999-01-01
208980,d005,Development,Senior Engineer,1954-11-20,Wanqing,Baak,1985-09-21,1990-09-21,9999-01-01
208982,d006,Quality Management,Senior Engineer,1953-07-14,Rutger,Sinitsyn,1988-11-17,1997-11-17,9999-01-01
208994,d008,Research,Senior Staff,1952-04-07,Haldon,Fujisaki,1987-05-14,2001-04-10,9999-01-01
209005,d005,Development,Engineer,1953-04-08,Kazunori,Iivonen,1987-08-21,1999-09-12,9999-01-01
209008,d002,Finance,Senior Staff,1953-05-04,Lidong,Ranft,1986-09-24,1986-09-24,9999-01-01
209026,d005,Development,Senior Engineer,1953-07-15,Szabolcs,Maksimenko,1985-11-23,1994-07-15,9999-01-01
209033,d005,Development,Senior Engineer,1952-11-19,Patricio,Percebois,1985-02-20,2001-07-20,9999-01-01
209043,d005,Development,Senior Engineer,1955-04-05,Seshu,Flexer,1985-07-12,1991-07-12,9999-01-01
209046,d005,Development,Senior Engineer,1954-04-08,Ennio,Kriebel,1988-03-05,1994-04-05,9999-01-01
209061,d009,Customer Service,Senior Engineer,1952-08-20,Licheng,Zhang,1986-08-16,1992-08-15,9999-01-01
209083,d004,Production,Senior Engineer,1954-11-07,Kersti,Zaiane,1988-11-03,1995-04-26,9999-01-01
209094,d004,Production,Technique Leader,1954-12-15,Moriyoshi,Piancastelli,1986-08-03,1995-04-04,9999-01-01
209110,d004,Production,Senior Engineer,1953-02-14,Filipe,Mullainathan,1985-10-11,1985-10-11,9999-01-01
209112,d005,Development,Senior Engineer,1952-09-21,Nigel,Joslin,1987-02-23,1994-02-23,9999-01-01
209121,d008,Research,Senior Engineer,1952-09-23,Greger,Ramalingam,1986-02-25,1992-08-08,9999-01-01
209127,d004,Production,Senior Engineer,1953-07-14,Annemarie,Luon,1985-09-06,1994-09-06,9999-01-01
209146,d004,Production,Senior Engineer,1953-10-21,Ziva,Rindone,1988-03-16,2000-06-19,9999-01-01
209163,d005,Development,Senior Engineer,1954-11-13,Moni,Verspoor,1985-08-01,1995-08-01,9999-01-01
209174,d007,Sales,Senior Staff,1953-08-17,Kiam,Vidal,1987-09-29,1992-09-28,9999-01-01
209179,d004,Production,Senior Engineer,1955-11-01,Kazunori,Gaughan,1985-11-28,2001-11-28,9999-01-01
209181,d005,Development,Senior Engineer,1954-02-02,Basil,Strandh,1985-11-19,1990-11-19,9999-01-01
209183,d006,Quality Management,Senior Engineer,1954-10-04,Susanne,Huttel,1987-11-11,1995-11-11,9999-01-01
209187,d007,Sales,Senior Staff,1954-09-06,Shigeaki,Usery,1987-05-12,1993-05-11,9999-01-01
209194,d006,Quality Management,Senior Engineer,1955-01-11,Owen,Snedden,1986-04-09,1995-04-09,9999-01-01
209212,d004,Production,Engineer,1952-03-04,Bouchung,Trumbly,1988-11-11,1998-02-17,9999-01-01
209215,d005,Development,Senior Engineer,1953-10-29,Branimir,Janocha,1986-11-07,1991-11-07,9999-01-01
209218,d004,Production,Engineer,1954-12-21,Utz,Kopetz,1986-08-31,1999-12-01,9999-01-01
209219,d005,Development,Senior Engineer,1955-03-19,Mitchel,Rohrbach,1987-10-08,1992-10-07,9999-01-01
209222,d005,Development,Senior Engineer,1952-10-02,Anyuan,Ginesta,1985-04-24,1997-04-03,9999-01-01
209252,d005,Development,Senior Engineer,1953-03-25,Giordano,Bultermann,1987-09-16,1992-09-15,9999-01-01
209260,d001,Marketing,Senior Staff,1955-06-18,Maya,Ouhyoung,1988-01-14,1988-01-14,9999-01-01
209279,d008,Research,Senior Staff,1955-09-17,Roddy,Bail,1988-03-03,1996-03-03,9999-01-01
209291,d003,Human Resources,Senior Staff,1952-05-22,Hilari,Trogemann,1988-03-22,1996-03-22,9999-01-01
209293,d005,Development,Senior Engineer,1954-09-14,Jessie,Masada,1986-03-14,1986-03-14,9999-01-01
209300,d004,Production,Senior Engineer,1953-10-08,Ronghao,Karner,1988-12-02,1997-11-22,9999-01-01
209304,d004,Production,Senior Engineer,1953-12-27,Marc,Stille,1988-05-03,1996-05-03,9999-01-01
209306,d005,Development,Engineer,1955-08-24,Tadahiro,Honglei,1988-05-06,1996-11-07,9999-01-01
209312,d003,Human Resources,Senior Staff,1954-10-14,Junichi,Colorni,1986-01-05,1992-04-22,9999-01-01
209313,d001,Marketing,Senior Staff,1954-03-27,Naraig,Lupu,1985-05-16,1995-12-20,9999-01-01
209316,d004,Production,Senior Engineer,1955-12-28,Jaana,Kuszyk,1988-07-24,2002-06-18,9999-01-01
209320,d001,Marketing,Senior Staff,1954-11-27,Candida,Piancastelli,1985-11-17,1990-11-17,9999-01-01
209322,d005,Development,Senior Engineer,1953-11-05,Xumin,Frezza,1988-03-14,1998-03-14,9999-01-01
209325,d004,Production,Senior Engineer,1955-11-17,Shih,Goldhammer,1988-02-16,1994-02-15,9999-01-01
209345,d005,Development,Senior Engineer,1954-12-09,Pohua,Linares,1987-02-05,1995-02-05,9999-01-01
209356,d007,Sales,Senior Staff,1955-09-29,Tesuro,Jansen,1986-06-14,1995-06-14,9999-01-01
209360,d001,Marketing,Senior Staff,1953-12-19,Duke,Stifter,1987-08-11,2000-09-12,9999-01-01
209364,d005,Development,Senior Engineer,1954-04-05,Manibrata,Casperson,1988-01-12,1988-10-25,9999-01-01
209383,d004,Production,Senior Engineer,1953-05-04,Elvia,Iisaku,1988-03-26,1998-03-10,9999-01-01
209392,d008,Research,Senior Staff,1953-11-11,Elvis,Kandlur,1988-05-20,1996-05-08,9999-01-01
209394,d009,Customer Service,Staff,1953-01-24,Tristan,Sundgren,1985-08-14,1994-02-11,9999-01-01
209410,d005,Development,Senior Engineer,1954-12-20,Subhash,Cronau,1985-10-13,1985-10-13,9999-01-01
209418,d005,Development,Senior Engineer,1955-07-27,Faiza,Thimonier,1987-01-17,1993-01-16,9999-01-01
209419,d001,Marketing,Staff,1953-10-30,Vugranam,Kabayashi,1987-10-09,1999-04-10,9999-01-01
209436,d001,Marketing,Senior Staff,1953-07-13,Barton,Benaini,1987-10-21,2000-12-23,9999-01-01
209439,d008,Research,Senior Staff,1953-02-14,Gay,Hemaspaandra,1988-03-29,1996-05-16,9999-01-01
209445,d004,Production,Senior Staff,1953-04-25,Zhiwei,Deville,1986-05-20,1997-01-24,9999-01-01
